Property ID,Owner Id,Locality,Plot size,Propertyusagetype,Creation date,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23,2023-24,2024-25,IsDefaulter
PT-1014-1135839,['961f019c-3ec5-445f-a457-8bb12c5a4274'],['PLC100'],34.0,NONRESIDENTIAL.INDUSTRIAL,2021-06-28,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1135981,"['38028a2b-745f-443d-828f-5578b39ebebd', '57352e29-1c89-40c0-994f-bff562756788', '6e9ed636-d241-4207-a225-145c43b02897', '04e1a811-3af2-4e04-addf-7f94a19ab5d4']",['PLC67'],77.8,NONRESIDENTIAL.COMMERCIAL,2021-06-28,,,,,,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-1138589,['cd2629a5-e078-49db-9ba3-98cc82375d04'],['PLC108'],35.6,NONRESIDENTIAL.COMMERCIAL,2024-08-22,,,,,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1140010,['011e0d5f-a13a-4151-9c3b-b10b4eb3b93b'],['PLC160'],55.0,RESIDENTIAL,2021-07-20,,No,No,No,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,No,No,No,No,Yes
PT-1014-1143012,"['dd626360-1e75-44b5-9658-8288f93c3144', '839903da-751a-485c-9564-8fa1eb29016a']",['PLC100'],17.0,NONRESIDENTIAL.COMMERCIAL,2021-08-04,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1143569,['725902c0-c962-4d6e-a742-72cdcd07fcae'],['PLC210'],147.0,RESIDENTIAL,2021-08-06,,,,,,,,,,Yes,Yes,No,Yes
PT-1014-1144767,['66f39982-b2fe-405a-bffd-412d49905099'],['PLC74'],122.0,MIXED,2024-06-21,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-1144959,['a86c42db-3d05-4de0-9e75-1ce9b2baecde'],['PLC100'],27.0,NONRESIDENTIAL.COMMERCIAL,2023-10-05,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1145519,['bae2045f-84f1-4f15-955a-0fcfc9e537fa'],['PLC112'],18.0,NONRESIDENTIAL.COMMERCIAL,2021-08-16,,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,No,No,No,Yes
PT-1014-1145527,['fdc79b21-1155-4a64-b6df-60a80eab99f4'],['PLC112'],90.0,MIXED,2021-08-16,,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,No,No,No,Yes
PT-1014-1146601,"['c003f56f-aa5d-4188-adb6-54e274eb77da', 'fd6952e6-6546-4248-acbd-399d769b08ae', '6b3edb45-19f0-4af3-8ccb-9aaf50188b89']",['PLC75'],98.0,RESIDENTIAL,2022-11-07,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-1148110,['c54917ed-4ef2-4eea-9e35-586c6bd323da'],['PLC33'],250.0,RESIDENTIAL,2021-08-26,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-1150114,['16af966c-ff5b-4ae3-a1a8-11a0b913d44c'],['PLC210'],250.0,RESIDENTIAL,2022-08-03,,,,,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1153519,['26b1ac9d-d4cf-459e-9e20-778060dccab3'],['PLC142'],200.0,MIXED,2021-09-17,,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes
PT-1014-1154512,['24b3cd00-3dad-48a5-9579-82fd9e48c4a9'],['PLC152'],202.5,RESIDENTIAL,2023-07-27,,,,,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1154534,['00974dd3-78ee-4eca-a810-59949e05c74d'],['PLC20'],46.7,NONRESIDENTIAL.COMMERCIAL,2024-08-22,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-1154719,"['edd31c13-af62-458d-bdd3-fc11c8b9962c', 'eb95bbd1-83f6-40f4-94f6-33021d05c9b3', '4d7825ad-45c1-40ac-8755-33e34e2ed800', 'ebb13e93-0d1c-424c-9e28-c874314254d1']",['PLC114'],1120.0,MIXED,2023-05-04,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1156234,"['ad7f56be-e7d3-4cc3-9308-f9048ec1848f', '2da3fa44-6ce1-4b49-bf06-059203ae2fb1']",['PLC99'],100.0,RESIDENTIAL,2021-09-27,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-1157022,"['c4805176-5c90-4e4f-af70-7c6363faffed', '537fe2a1-75fd-4412-ba2e-8197dba32f58']",['PLC27'],200.0,RESIDENTIAL,2023-11-03,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-1157523,"['79974ec2-520e-417a-a3d3-fec819232bce', 'd9ba5afe-3695-4f17-8b99-578c236739d4']",['PLC121'],80.0,NONRESIDENTIAL.COMMERCIAL,2021-09-29,,,,,,,,,,No,No,No,Yes
PT-1014-1157862,['ec859211-9d75-4163-bb10-f1602feeaf53'],['PLC103'],66.7,NONRESIDENTIAL.COMMERCIAL,2021-09-30,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1161558,['4800a093-b625-4515-994e-134ac1041f23'],['PLC138'],340.0,NONRESIDENTIAL.INDUSTRIAL,2021-10-14,,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1210135,"['c35dff33-8ae6-4c7d-be3c-a31967d31108', 'a10f2976-d446-46b9-8b66-da7f2994eae6']",['PLC142'],96.7,NONRESIDENTIAL.COMMERCIAL,2021-11-27,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-1210155,['624debfc-df63-4134-a350-6d7a54370708'],['PLC206'],246.0,RESIDENTIAL,2021-11-29,,,,,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1210437,"['024a555c-650d-471e-bd3b-db90299f8848', '736f9276-44c6-4e63-987f-286e3b128462', 'f55fdff4-5781-40e7-901a-fdb2ca350829']",['PLC101'],178.0,NONRESIDENTIAL.INDUSTRIAL,2021-11-29,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-1210593,['eb8dc976-d8dc-41d7-a224-5756f0867830'],['PLC113'],80.0,RESIDENTIAL,2021-11-30,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1210996,['e40a71b6-2ab0-410d-98ca-38a0f11cf658'],['PLC210'],22.7,NONRESIDENTIAL.COMMERCIAL,2025-06-23,,,,,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-1211818,['90413fd3-733e-4672-a205-ba82ac2d405c'],['PLC132'],600.0,RESIDENTIAL,2021-12-06,,,,,,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,No,Yes
PT-1014-1214097,['b225a9e6-b51c-41c6-9310-9243f911a0ed'],['PLC153'],110.0,RESIDENTIAL,2021-12-20,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1215068,['2fd5ca05-df41-4b81-ae2d-af8cb9d0d4b0'],['PLC13'],203.0,RESIDENTIAL,2021-12-23,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1224460,['a23eace0-7894-474c-bbfb-fc1e333b1007'],['PLC76'],135.0,RESIDENTIAL,2022-02-25,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-1225292,['8c0012c8-2bcb-452d-93e6-de35beddeeef'],['PLC52'],202.6,NONRESIDENTIAL.COMMERCIAL,2025-03-12,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1225833,['d6c16c68-2d63-4f42-8d96-9694a5494216'],['PLC75'],34.7,NONRESIDENTIAL.COMMERCIAL,2022-03-07,,,,,,,,Yes,Yes,Yes,Yes,No,Yes
PT-1014-1227198,"['813d1324-7c40-4a24-8cad-f7791bb601d8', '2aa938ab-61da-485e-9661-e3bcd0d36f80']",['PLC106'],90.0,RESIDENTIAL,2023-02-23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-1227895,"['a5a64bb6-5399-43a3-bb35-995e9e69975d', 'dfcab1b2-5278-4ef9-ac69-5182732cd7e2']",['PLC159'],185.0,NONRESIDENTIAL.COMMERCIAL,2025-02-14,,,,,,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes
PT-1014-1228303,['55762f5e-bbe1-4aad-b03d-976db10bc0a0'],['PLC152'],650.0,RESIDENTIAL,2024-03-19,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-1229799,['571bdfe4-5751-4db7-a9b0-f96a50aa22f3'],['PLC210'],500.0,RESIDENTIAL,2022-03-25,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
PT-1014-1229925,['d42ea865-af01-4bbd-8179-248cb434bd79'],['PLC152'],218.7,RESIDENTIAL,2022-12-30,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-1230375,['51b7fc42-1917-4af3-ac1d-e71f280723a9'],['PLC175'],400.0,NONRESIDENTIAL.INDUSTRIAL,2022-03-30,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-1230379,['e48f82fc-0ec1-402a-a9b1-3def2f28db4b'],['PLC82'],250.0,RESIDENTIAL,2022-03-26,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-1230630,['dccd7739-12f3-46ad-a680-ab4e910acc61'],['PLC20'],426.0,RESIDENTIAL,2022-03-28,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
PT-1014-1230873,['31e06c4b-92fe-4130-a2f6-5ee7a16dc56b'],['PLC42'],600.0,MIXED,2023-06-20,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1231231,['a489b836-67c3-407b-86f4-f0a5cd7fb93b'],['PLC157'],120.0,RESIDENTIAL,2022-03-29,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-1232005,['4279e76b-6c0c-4e9e-9156-7e069034a68a'],['PLC138'],118.0,NONRESIDENTIAL.INDUSTRIAL,2022-03-30,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-1232200,['9e1aca6f-ec92-4615-9705-c411a588f036'],['PLC182'],80.0,MIXED,2025-02-27,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-1232954,['e9a9d564-e013-438c-923b-c1d4d1246876'],['PLC130'],264.0,RESIDENTIAL,2022-03-31,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-1235775,['55182049-9377-4fb0-8ab5-c1dc8ea9ea0b'],['PLC65'],170.0,RESIDENTIAL,2025-05-15,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes
PT-1014-1237029,['41f41503-1c0c-4fad-9ff2-35b185b3ba65'],['PLC206'],140.0,RESIDENTIAL,2022-04-22,,,,,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",No,Yes
PT-1014-1237938,['c0d448b1-4300-44ea-a1d5-d497505784dc'],['PLC153'],90.0,RESIDENTIAL,2022-04-26,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-1238082,['1e151650-7f14-4b7d-8b2f-ac332d714363'],['PLC98'],60.0,RESIDENTIAL,2024-05-03,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-1250765,['8bca20be-6c56-4bf5-ade5-72d38f3373ff'],['PLC192'],120.0,RESIDENTIAL,2022-06-17,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1288190,"['1580cf85-8bfd-4f7b-b174-84dc47aa74fe', '971a8868-e78e-4da5-9dac-3d73f321376b', '2408e132-095f-49c6-9a09-25d33e0df8a3']",['PLC173'],108.4,NONRESIDENTIAL.COMMERCIAL,2022-07-20,,,,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1357839,['1d548c2a-b426-49a6-b28c-97535a374637'],['PLC52'],60.0,RESIDENTIAL,2023-02-22,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1371186,['c5f5cefb-1dc8-415d-a9fc-ebecf26aa382'],['PLC14'],163.0,RESIDENTIAL,2022-07-18,,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes
PT-1014-1393527,['5ff2d77e-6261-4416-af3e-19593cb2ffd2'],['PLC108'],80.0,NONRESIDENTIAL.COMMERCIAL,2024-10-09,,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-1395974,['ccf0b7e0-924b-4da1-8be1-360f4bc4d59c'],['PLC74'],76.0,RESIDENTIAL,2022-07-27,,,,,,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-1396117,['cce3afc9-6f30-4237-b647-3cf393521fdf'],['PLC200'],95.3,NONRESIDENTIAL.COMMERCIAL,2024-09-18,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1399526,['f56c515e-4e25-4d30-9a9f-e25c2ec0df0b'],['PLC65'],233.4,RESIDENTIAL,2022-08-05,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes
PT-1014-1409650,['a45ac508-f5a5-4f4b-8eb6-ed053439afe6'],['PLC152'],91.0,RESIDENTIAL,2023-08-01,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes
PT-1014-1412465,['646ca662-407e-4523-a7c0-61e2635d1568'],['PLC122'],34.2,RESIDENTIAL,2022-09-03,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1413722,['d4979991-75da-4646-b928-5460dcc35015'],['PLC183'],52.7,NONRESIDENTIAL.COMMERCIAL,2022-09-26,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-1415832,['be391dcf-305f-496d-ab0c-b9c5ff541a6d'],['PLC15'],116.7,RESIDENTIAL,2022-09-09,,,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,No,Yes
PT-1014-1416442,['d2ec30ec-c546-4904-830c-cd9e5499c40f'],['PLC113'],39.7,MIXED,2022-09-10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
PT-1014-1416522,['783cf132-ec0c-4cf9-85e2-fa4ad25b646c'],['PLC113'],50.7,MIXED,2022-09-10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
PT-1014-1417543,"['f5a97f09-af7a-421f-b192-67f22ef30e79', 'bf98c65e-83fe-4f1b-8b71-ced3d6e8b2a7']",['PLC38'],14.9,NONRESIDENTIAL.COMMERCIAL,2022-09-13,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1418283,['09f04f76-40cc-4710-b202-094cbe89a193'],['PLC13'],79.4,RESIDENTIAL,2022-09-14,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,No,Yes
PT-1014-1419766,['571acb3e-f096-4e6e-ac9d-2819c4b17926'],['PLC206'],60.0,MIXED,2022-09-17,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
PT-1014-1422698,['efc3bb81-7b3f-49da-a91a-8dd5e94de2f8'],['PLC67'],40.5,NONRESIDENTIAL.COMMERCIAL,2022-09-22,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-1423189,['859df8c7-bf7e-438b-af00-f61b46883e9f'],['PLC159'],73.4,NONRESIDENTIAL.COMMERCIAL,2023-09-28,,,,,,,,,,,No,Yes,Yes
PT-1014-1423748,['3abccda5-d77d-4222-a32a-446e73958c02'],['PLC74'],150.0,RESIDENTIAL,2022-09-24,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
PT-1014-1433272,['a21049ad-5fe7-4f7d-ae5f-de52b8dc4959'],['PLC100'],32.0,NONRESIDENTIAL.COMMERCIAL,2022-09-26,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-1446481,['380fbda1-d099-48dc-a045-9cc5f7ffa7d1'],['PLC68'],200.0,RESIDENTIAL,2022-09-29,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-1457744,['1e22f5a4-a32c-4b9e-94b5-06577826c42b'],['PLC137'],101.3,RESIDENTIAL,2022-10-04,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1477196,['caad19e3-701f-49dd-bb39-152545b2ebd9'],['PLC58'],40.0,RESIDENTIAL,2023-09-23,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes
PT-1014-1477645,"['8bc57946-876b-4511-8bc9-1eedc9d6bd75', '2607ebee-1910-4248-be70-884c846e2f46']",['PLC142'],25.0,NONRESIDENTIAL.COMMERCIAL,2022-10-21,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes
PT-1014-1478154,['a4e27f6f-bf24-40f4-aad0-6a250b6323f9'],['PLC139'],41.0,RESIDENTIAL,2022-10-26,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1481520,['d1a7400b-27eb-4289-8951-02946add221b'],['PLC103'],62.58,RESIDENTIAL,2022-11-04,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1482144,['f2b7b208-c022-481f-9448-b3d8097a89f2'],['PLC205'],90.67,RESIDENTIAL,2022-11-07,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1484594,['5ed722eb-6ec8-4657-b12c-fdaba26ff66a'],['PLC145'],47.0,RESIDENTIAL,2022-11-15,Yes,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1484685,['bcb97b36-9ac7-44d8-a8d9-e35c68c78af9'],['PLC57'],17.78,NONRESIDENTIAL.COMMERCIAL,2022-12-12,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
PT-1014-1485606,['75becb24-9e00-438a-b06a-11d5e3deef95'],['PLC57'],21.33,NONRESIDENTIAL.COMMERCIAL,2022-11-17,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes
PT-1014-1492919,['1fdbc19e-6de7-4937-a036-1959bc5eba9d'],['PLC200'],287.6,RESIDENTIAL,2022-12-02,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
PT-1014-1497510,['859d6361-a179-454b-92d9-50d092cb5929'],['PLC5'],60.75,RESIDENTIAL,2022-12-08,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1497727,['d3336449-4af2-46f0-8e16-353501aa9d96'],['PLC74'],81.0,RESIDENTIAL,2022-12-08,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1500057,['7f9e55e6-9d7d-4d21-8565-9860b3e11f9d'],['PLC98'],81.0,RESIDENTIAL,2022-12-12,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,No,Yes
PT-1014-1500210,['0e013005-e404-4557-87a5-fe8c8a70cd0a'],['PLC137'],70.9,RESIDENTIAL,2022-12-12,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1501868,['cee3a62d-cc69-4b5c-95f7-37b16a58e98d'],['PLC38'],46.67,RESIDENTIAL,2022-12-14,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1501996,['ebf5d829-5b83-4ddc-aa50-d6b4edf64ca9'],['PLC113'],33.81,RESIDENTIAL,2022-12-14,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1502201,['ee9001ba-6c66-4159-bd22-3b249c5398ee'],['PLC82'],500.0,RESIDENTIAL,2022-12-14,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-1505721,['729038a0-7004-4278-a9d6-c7a536fff225'],['PLC142'],46.67,RESIDENTIAL,2022-12-20,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1507109,['a08081b4-8de6-43e7-8036-4f75f96e90ab'],['PLC184'],101.25,RESIDENTIAL,2022-12-22,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1519196,['9c7197f3-5006-44c3-979f-1382d44e4190'],['PLC142'],31.7,NONRESIDENTIAL.COMMERCIAL,2024-07-12,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-1519673,['53f04a85-2073-4adf-9206-eccce1360daa'],['PLC74'],60.75,RESIDENTIAL,2022-12-27,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-1520232,['aa403c38-d06e-47d5-827a-408f7bc62b6d'],['PLC210'],,RESIDENTIAL,2022-12-30,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-1520253,['636bf71f-f012-4ee6-8861-2ab5a502d462'],['PLC182'],40.4,NONRESIDENTIAL.COMMERCIAL,2022-12-30,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
PT-1014-1521448,['cab12480-01a4-4aca-81e0-edce7802d1e1'],['PLC48'],241.0,RESIDENTIAL,2023-01-03,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes
